,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
203,rollingston,nonnra,america,appreci,zn199316,hall我已经很惊讶也很欣慰啦。有人说共和党在推他，不知道是不是真的,的town,不知道呢、感觉不太好判断，说真的他能说出这些话和参加那个,goal,fultoncoschool,erad,pick,seek,abolish,americanvalu,cray,batshit,well,sensenow,endgunviol,guncontrolnow,amend,1st,ptsd,ericchurch,gave,share,georgia,don’…,rightsy,bikersfortrump,control,spi,point,taken,gun,teamluci,davidhogg111,gunviol,saysometh,seesometh,russian,dloesch,shambl,nra,yall,😊😊😊😊👍👍👍👍👍👍👍👍👍👏👏👏👏👏👏,shmee,hillarywasrightabouteveryth,polic
204,state,sambova,journalist,mend,rachaelleah707,amazinmikey,inept,approach,shoot,scgwd,the…,democrat,t…,movement,stun,yesther,hell,parent,support,expressl…,maxschacht,fbi,push,threat,american,"
afford",orlean,safe❗️,histori,wors,usa,believ,blame,leader,pro,192,analysi,mass,🧡🧡,meganmcguir,gun,action,alreadi,prevent,crazi,aw,boycottericchurch,nail,mani,pitch
205,children,vp,law,domcostello23,liltk21,mattkuhar,tokyohenjin,gimpmak,192,analysi,usa,n…,pray,immigr,bust,street,member,spectatorindex,came,traumat,frompolic,warn,fair,here,mass,guarante,purchas,research,heart,shoot,davidhogg111,tonight,violenc,visit,hamilton,break,neworlean,chicagosmayor,chicagopolic,nra,thank,gun,sens,donjbacon,metoobeingtortur,senatorfisch,teamluci,repdonbacon,bensass,housegop
206,violenc,believ,everi,obes,nra,shot,stop…,t…,nbcnew,proud,oppress,institut,ms,sick,cnn,workagainst,twill…,candid,canvass,children,um,shoot,prevent,cityhal,ummm,canada,ass,dad,anoth,problem,nah,carelessdraw,thisisremiii,kid,hurt,john,support,blame,orlean,gun,countri,right,kill,small,affect,inde,america,he,yo,guntalk
207,shootin…,mass,agre,dont,random…,seriou,wholesom,anyway,texan,crap,calls…,realiz,mitch,guitar,bta,actual,solv,rage,change…,33000,sad,affect,hard,odoublechees,jake,"too

p…",fight,paul,music,"
sadreal",american,suck,soobsessedwith,kookingwithsuga,america,reason,countri,gun,pleas,promot,prayer,offer,fuckthenra,buy,boost,nra,signal,sicken,forget,disgust
208,realdonaldtrump,ck13697976,jambradi,join,terrorist,reuter,cannot,target,canada,school,varieti,should…,fist,knive,children,emerg,"numbers
thi",epidem,violence—but,smartnew,nbcla,"
alllivesmatter
control
enough
",change…,33000,sing…,you’v,simpli,polic,amend,kill,america,dead,anoth,die,davidhogg111,2nd,mandatori,minimum,st…,crimin,irrespons,legisl,it’,orlean,gun,senseless,societi,symptom,wow,ye
209,nbcnew,zqx93,myfanpleasur,differ,rare,are…,alll,blew,jen,taylorm0801,violenc,stopthemad,two,heartbreaking💔,w…,rest,happen,lose,hand,ban,politician,mani,prayer,zdor17602,kenyongagne2,tonyposnanski,sambova,prevent,shoot,control,toronto,peac,movi,issu,theater,gave,convers,the…,pray,nra,america,peopl,crazi,remind,gun,19dnutt,leader,famili,true,sfwal
210,ge…,shedevilmost,loan,pay,topic,friday,turn,exclus,mutual,mentalhealth,tighten,they…,carri,polic,italian,15,theatlant,america,lyingtoamerica,"gopbastards
trumpknew",muellerindictments…,gaslightingamerica,"nralaunderedrublesfortrump
nra",blame,adambaldwin,citi,law,pd,school,tide,orlean,violenc,chicago’,provide help,help,provid,loss,nra,kimsmom3,three,reason,prevent,randcorpor,less,taken,shot,gun,chicago,trump,intoler
211,enforc,alert,develop,toronto’,deadli,may…,gang,tr…,whim,ec,countri,fals,propaganda,realdonaldtrump,wowstil,separ,dissemin,about…,dan,stier,succeed,heart,t…,ferguson,gun,effect,convers,violenc,protest,health,instead😁,blame,theadvocateno,reduc,orlean,unaccept,rank,america,waow,28th,public,approach,black,chicago,trump,shoot,,help,provid,intoler
212,govern,armastrangelo,are…,dear,mckerrow,joshua,josh,pray,sam’,victim,‘son,lament,cleveland,perso…,autotweet,indiana,except,meet,ami,ton,trump,"
listen","poser
er",hollyniotti,omgdalton,shane10164430,politician,oliv,skewer,polici,rage,canada,violence—but,anybodi,"anymore

your",earli,provid,grasp,arcamax,ericchurch,impact,intoler,children,pose,chicago,rampant,☹️,gun,hand,stop
213,spread,a…,shallow,dimwit,ericchurch,drivera2016,lilaroybean1,davidhogg111,wont,unenforc,trump,anti,gun,run,call,treat,diseas,violent,funni,ban,yahoonew,toronto,hogg,scream,viol…,commun,violence—but,outcom,properli,aspect,crime,hometown,column,compel,themselve…,dapandico1,provid,nra,victim,talk,rage,career,intoler,impact,grasp,chicago,killer,,soon,"followbackresistance
resist
fbrparti"
214,rjleedesign,ajenew,ban,toronto,homicid,build,drug,pennysplac,droneal,stood,obama,woman,dozen,research,blame,jurisdict,injur,shooter,wors,victim,change…,33000,trump,"kyle

w",actionnev,kellyander30,violenc,childrenampf…,unhealthi,vile,tootsiesnet,mediadiss,foxnew,trumpknew,votevet,voteblu,everyday,cdc,safetylik,nra,hazellenut1,intoler,chicago,gunsdontmakeussaf,gunreformnow,davematthewsbnd,cometommorow,gun,provid,
215,point…,forgot,onpoli,topoli,guncontrolnow,leadership,state,cnn,antoniopari,wa,keep,petit,victim,danforthshoot,stop,famili,nigga,fact,immigr,abort,fuckthenra,teamrussia,vulner,written,yr,republican,know…,ass,intoler,nra,riheaven,gunviol,,odrama,help,shelf,randcorpor,cunt,number,provid,molonlab,dixiechickeffect,america,naw,massiv,notmypresid,chicago,shoot,im,gun
216,enoughisenough,account,canadian,provid,impact,blame,anncoult,violence—but,canada,it’,cw,emoti…,"death







w",isn’t,crime,"ear
drug",left,re…,research,ass,solut,countri,plu,steroid,gun,democrat,bullet,kill,rahmemanuel,sadli,mass,rough,campaign,america,hypocrisi,help,ban,yet,drop,shoot,nra,rate,lie,repkevinbradi,epidem,amen,chicago,top4c,wisdom,
217,barackobama,take,month,meet,end,fo…,ba…,america,cop,crimin,sambova,control,texa,someon,aggi,topic,except,tragedi,senseless,law,everi,asingeredfilm,lauraloom,toronto,writingread,anoth,polic,histori,lobbi,guarante,you…,occur,american,provid,amarch4ourl,issu,intoler,antifahunter99,enough,charliekirk11,,neveragain,chicago,pervert,🐺s,gun,point,bluewave2018,thread,rodriquezkhaliq
218,charliekirk11,intoler,emanuel,threat,300,privileg,alex,attent,ownership,posi…,polit,mental,domest,dear,shoot,s…,togeth,littl,respond,support,li,gang,american,ralli,yr,countri,help,hope…,orlean,church,nra,victim,ericchurch,sicken,hurt,,politicizemydeath,fan,mayor,law,cw,gun,polic,singer,frankie92300,eric,davidhogg111,skuzzi,chicago,speak
219,impact,mayb,mental,men…,compassion,educ,ill,li…,congress,peac,pd,tide,pathet,offic,school,end,matter,reduc,crime,downdo,☹️”put,sens,counterchekist,sambova,counti,danielocarmon,bdsisrael,lambaalka,never,statist,control,"replaced
senatemajldr","
speakerryan",move,rid,goo…,charliekirk11,folk,bronx,cannot,keep,,intoler,normal,nra,billratchet,sleep,lip,chicago,polic
220,drug,stupid,wildfir,random,feder,amykrem,ryanmoor,caus,☝️,mayorofla,lapd,fr,cap,american,intoler,help,control,brain,nut,chicago,provid,allow,didnt,fl,mention,civilis,democraci,canada,support,randcorpor,vote,total,nra,relat,solut,mess,reunificationlolsmh,lolfamili,fakenew,gunsncar,aaron,hallandal,citi,sanctuari,lrt,gun,meet,seetorontonow,woof,shithouseaddi
221,leadership,the…,fo…,davidhogg111,randcorpor,asilverdrak,flaw,intens,detroit,tough,provid,intoler,victim,mexico,democrat,studi,politician,msm,gop,mayor,sens,break,wendykrause5,"business
contract",logo,buy,share,control,bc,pushup,need,lost,marchforourl,endgunviol,gun,decis,research,rampant,youbunchofmark,momsdemand,nra,liberallog,liberalismisamentaldisord,giannocaldwel,chicago,ericchurch,sick,wcia3mark,death,machin
222,enemy…,risk,stop,gang,focu,liber,suit,solut,count,2016,ran,bill,neighborhood,old,senseless,firearm,law,shoot,impact,arcamax,grasp,marchnola,hear,ban,finger,incid,58000,remind,gun,"

goddamn",foxnew,sens,common,fefe,,lizard,seaword2014,giannocaldwel,abqdaddynewmexi,tragedi,burn,that’,fuck,yet,problem,chicago,‼️‼️,armi,checkupcbc,mayor
223,problem,shop,surpris,public,act,block,nerve2,whe…,ticket,world…,reduc,late,legisl,taken,stop,never,question,philli,violenc,student,control,backtoschool,here,refus,ourperpetu,srmillar3,dloesch,nfl,janki,repres,maitai,victim,exact,meldug,checkupcbc,mayor‼️,creat,chicago,address,innoc,nra,,deal,gun,kylegriffin1,promot,giannocaldwel,❤️,👏👏👏,voteblue2018
224,fyi,"
alleyesontgi","
ahedtami",nola,1999,waylon,jen,cop,barackobama,america,dm,shop,polici,etc,young,state,thought,children,black,capit,here,voic,dumb,usa,pressur,mass,t…,dabigdoc,davidhogg111,bugger,cbc,possibl,journalist,backtoschool,refus,dsp503,abqdaddynewmexi,codycr6,separ,ban,guncontrolnow,toronto,gunviol,blame,nra,anim,shoot,mayor,page,treat
225,"complied
…",dear,lead,shop,mass,bring,smarter,hometown,polici,usa,opioid,wast,sa…,gun,claim,prevent,fking,harri,blmnashvil,breakingnewstn,backtoschool,stop,davidhogg111,shoot,stagger,aspect,conserv,half,racist,dna,carri,checkupcbc,definit,hasn’t,mcdessikin,aslforgvp,reduc,articl,racism,doesn’t,chicago,bullshit,"💙💛
torontostrong",kiesingargunn,standyourground,votethemout2018,giannocaldwell’,potter,preach,tire
226,foxnew,nraback,unfair,shoot,arm,bad,control,prevent,student,intoler,gun,backtoschool,here,refus,idea,thought,teach,thing,point,ridicul,rat,law,deprav,obama,hit,"

what",giannocaldwell’,secur,america,ban,tell,area,keepgo,bang,polic,hometown,mass,,chicago,joke,momsdemand,cw,didnoth,vote,rahmemanuel,deadli,didn’t,choic,powertothepeopl,alyssaalhadeff
227,polici,lost,togeth,engag,elimina…,marchonnrathink,huntington,station,ralli,shoot,lynneelmira,cbc,radio,birmingham,law,it…,also,jcmo,intoler,incit,victim,avoid,die,anoth,troop,hed,write,giannocaldwel,violenc,racism,ban,positivenew,complicit,stupid,trump,american,cdc,allow,entertain,100,ahhhhhhh,forreal,gun,sandela,davidhogg111,young,chicago,nra,white,larryeld
228,intoler,gather,"problem
y",serowman,mikeross1a2a,bulletproof,list,issu,"reality

analysisal",192,blame,reelect,incompet,state,1jedirey…,stormresist,theswprincess,part,refus,shop,realjameswood,alabama,rfk,worke…,"
mayb",fortunemagazin,respons,prevent,provid,paattorneygen,shoot,giannocaldwel,detail,yep,club,suicid,nra,backtoschool,understand,gang,violenc,eric,gun,chicago,skn,ericchurch,protect,love,momentum,💙💙💙
229,children,prevent,theyr,walk,girlfriend,begin,they…,continu,davidhogg111,focu,heroin,doesnt,must,strict,gunzogam,hollyweird,order,thought,terrible…,provid,sad,very…,trust,carri,here,australia,shop,statist,stop,nazi,wont,violenc,atlanta,senatordurbin,america,absolut,cdrom,maureenshaw,petit,chicago,refus,backtoschool,incred,unbeliev,mani,hero,billi,van,enough,gun
230,sahinchcliffe…,commun,respect,edud,👊🏾👊🏾,bullet,applaud,change…,33000,reson,reinforc,valley,impun,we…,escal,si…,immedi,respons,shoot,primari,son,georgia,senseless,govern,real,cant,violenc,wh…,figur,support,stop,someon,simpl,famili,mass,joke,need,american,scientif,thought,sad,pleas,experienc,gun,inde,derrick,endgunviol,said👇,healeytyp,sick
231,string,homicid,violenc,shoot,il…,incid,american,eventu,itll,anonminist,wayn,member,loos,fort,governor,liberalismisamentaldisord,responsi…,resign,assist,heat,suicid,florida,nra,hypocrit,careerov,toaster,🤦🏿‍♂️,nerd,"28

96192",anoth,famili,know…,uncommon,packin’,usa,mass,novemb,hmm,kylekashuv,warrendavidson,resist,"reality

analysisal",192,crazi,worri,ericchurch,breebxtler,gun,liber,agre
232,countri,cabralmort,acti…,nbcnew,crazier,community…,bs,cut,either,con…,thejusticedept,flag,tweet,fine,lesson,co…,kill,icu,pediatrician,horrif,obv…,drjjoyner,shoot,constitut,2a,liberalismisamentaldisord,mondaymotiv,realdonaldtrump,nra,change…,33000,kimsmom3,uncl,look,far,ralli,huntington,station,hundr,giannocaldwel,foxnew,shot,gun,provid,amazon,hurt,proud,support,breebxtler,comment
233,forc,counter,fox,idea,snoop,slave,"

like",doggi,🤦🏽‍♂️,peop…,hawleymo,tamaraw68415067,ap4liberti,idnotapplic,neoalpha5,still,shot,cut,provid,crush,halalcohol,slam…,say,intoler,charliekirk11,rxmayhem,"

what",rahmemanuel,giannocaldwell’,atlanta,grew,two,a35362,12,immigr,fargo,owner,8000,someth,sad,year,911,chicago,gun,pleas,sunday,racist,kill,that’,stop
234,don’t,southern,exmuslimtv,bhrgvr,imrankhanpti,diptendusaha,american,bum,"
anoth",i…,"lie
chicago",t…,helenad89728001,owenjones84,forget,serial,westminsterwag,abus,foxnew,pawn,globalist,gun,snowflak,v…,demokkkrat,tariqnashe,europ,appropri,rebutt,rather,alway,kill,intoler,vaccin,airlift,pi,a…,keep,provid,chicago,shot,cultur,sunday,krassenstein,nra,statist,12,latest,nyc,promot
235,delewar,repercut,6152017,would,america so,year inc…,violenc,realdonaldtrump,"you
33461incid",matter,far,war,civil,sfras27,1865,complet,irrelev,issu,peac,i…,chicago,firearm,declar,epidem,everyday,dev…,sunday,suntim,kill,virtur,era,chiaki,negoti,o…,12,senseless,ghost,powerstarz,broke,answer,gun,violent,prone,shakrakulish,unknowncorn,herbmartin,stephenk,loquaciouskitti,shot,web端
236,cbouzi,wethepeoplewon,a…,ap…,blatantli,fake,treason,adulter,citizen,tweet,park,promis,educ,blame,politician,skewer,oliv,huntington,ralli,newsday,donald,courtroom…,onboard,even,attent,"but
",protectourkid,sandyhook,indiana,sunday,canada,rage,violence—but,shot,trump,presssec,realsaavedra,kill,chicago,liber,f…,smdh,protect,mitchellvii,amend,gun,poor,youth,dead,reduc
237,low,ghettoboxman,care,cnn,because…,seaword2014,cite,michigan,flint,professor,call,martial,"chicago
someon","the
",✊violence✊,warn,confirm,skinspotlight,yep,io,champ,park,huntington,hundr,ralli,declin,erikjlarsen,shoot,trump,democrat,owner,provid,war,zone,help,mrfilmkritik,social,victim,gun,nation,happen,refus,guard,control,illeg,sweden,giannocaldwel,chicago,realdonaldtrump,potu
238,liberalssocialistsamericancommunist…,guarante,help,issu,control,live,stop,enough…,elect,import,situat,catiecate7,12,thier,blm,violat,epidem,action,shot,agreebut,jerk,provid,marksaunderstp,let,fix,twit,courag,colleague…,excel,van,wrong,unfix,school,rahm,violenc,prevent,teacher,sunday,reduc,cnn,continu,gun,giannocaldwel,mayor,wont,guygavrielkay,,journalismisnotacrim,right,chicago
239,sponsor,rhetor,viol…,crime,935themoveto,ovofest,12,summari,cbc,kill,nra,die,govt,violenc,instead,msm,davidhogg111,trayvon,word,american,backtoschool,here,weekend,gang,act,us,respond,info,rage,safeti,canada,emot,healthcar,caldwel,send,easi,wrong,gianno,chicagosmayor,chicagopolic,read,gun,shot,interest,ye,chicago,,🙌🏽,jtayloratb,potu
240,rahmemanuel,ilk,alreadi,intoler,domest,blackhashtag,restrict,14,shinyfab,issu,plea,constitut,candid,us,mani,discuss,hillaryclinton,bloo110,jimmygangster95,polici,crise,ao,lado,countri,violenc,chiraq,thug,ass,didnt,cnn,nra,prove,disservic,support,american,help,victim,toronto,send,militari,shot,,gun,chicago,wrong😔,handcraftolog,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨,aaaaaaasrrrrrggghhhhh,davebradleyl,giannocaldwel
241,ngl,kisosi,heighten,fix,caldwel,gianno,heard,"alone

realdonaldtrump",april,twice,lost,sweden,harerais,explos,plea,emot,presid,non,famili,block,law,allow,critic,cost,letter,nra,control,violenc,cameronkaski,illeg,world,voic,disagre,yo…,didi,murder,politico,brunscosheriff,brunswickgovt,pablo,rap,word,matter,email,gun,shot,chicago,agre,truth,grief
242,"him

wascallywabbit",elmer,fudd,curs,beat,epidem,kaitmarieox,funni,rise,trigger,violenc,neighborhood,oh,opinion,throw,keep,,polit,summit,couldnt,ban,law,proud,shot,"

sweden",sweden,control,rival,msnbc,complicit,nsfw,😮😮😥,hare,solv,diliclar,answer,project,cameronkaski,advoc,nra,realcandaceo,horror,thank,chicago,gun,lol,dropth,robert121767,heh,🐰😆
243,wi…,york,curb,shoot,delaneytarr,hide,report,deblasio,illeg,advoc,"

2asupport",reduc,yall,ralli,histor,prevent,children,ago,canada,state,dbag,where’,owner,rabbit,rage,😱🤣🤣,bun,nyc,how,violenc,crimin,theantoniobanda,toronto,law,gun,people”,“for,polic,cameronkaski,tan,scari,nra,gunviol,fight,smile❤️,sick,funny🤣🤣🤣🤣🤣🤣🤣,💛💛💛💛💛,“journalists”,
244,healthcar,issu,rate,late,trudeau,quoted…,number,address,morn,shoot,violent,rage,will,funni,sens,crime,research,emma4chang,easil…,sharp,increas,victim,candid,nra,politic,mourn,gang,pop,safe,around,matter,law,famili,racism,murder,prioriti,"
guncontrolnow",strongertogeth,imstillwithh,gun,davidhogg111,,humor,cw,democrat,chum1045,chicago,talk,womenarethewal,😳😂😂😂
245,grew,woman,deal,heal,fake,american,issu,,wonder,stand,sens,citi,cant,victim,prevent,violenc,42,blah,godz,broke,dear,two,media,problem,one,curb,perspect,crimin,exactamundo,closern,gunsensechalleng,whereislori,pass,maga,paramountnet,toronto,congress,believ,shot,chicago,gun,nra,coverag,good,outrage👇,ground,ye,3dgun,sadisnt,masterpiec
246,is…,feder,human,creat,insan,3d,wildddd,justintrudeau,australian,bust,buyback,toronto,drug,judg,crimin,regist,import,enough,equat,solut,idea,curb,abroad,genuin,,wtf,retaliatori,youth,control,away,vote,print,countryguncontrolnow,law,violenc,he,problem,common,trudeau,plain,kim,repswalwel,sens,gun,❤️,alreadi,ff,keyncuff,hahahaha,leav
247,safeti,minist,american,unexpectedli,their…,obama,side,nra,harjo111,often,1032shotsfir,oremus4pacem,problem,immigr,prevent,guff,whip,canadian,terror,case,curb,law,prime,petit,pattymurray,bad,attent,domest,social,levin,stop,countri,track,easil…,shot,school,vote,lighter,senschum,nancypelosi,marcorubio,regist,tread,chicago,usa,gun,😢🤯,australia,updat,cbctoronto
248,plain,thoughobv,mycanada4ev,pleas,christian,polici,co…,student,no…,fox,⁦giannocaldwell⁩,saw,3d,prison,dflfeminist,leroyjenkonz,pretend,victim,respons,alyssamilano,conceal,senat,cbc,citi,littl,gone,lmaoooo,crucessunnew,littleguyinatiealbasoular,prevent,strict,countri,nra,toronto,doesnt,du…,trudeau,huh,law,gun,chicago,,promot,marco,sent,democrat,enough,stop,ah,marcorubio
249,brutal,stamp,protest,jaketapp,aclu,florida,inde,sad,curb,garbag,insist,violenc,leadershipshithol,number,eeee,viabl,citi,espn,typic,here’,restrain,marcorubio,crimin,democrat,suicid,familiesbelong,marco,doubt,media,nra,carri,davidklion,jkade,disgust,usual,usernam96614015,burn,,california,promot,sympathi,dope,lowlif,kaitmarieox,gun,control,stop,cop,run,hi
250,fault,shot,children,town,well,subject,dem,nrayoucantbuyusal,pattymurray,public,nra,homicid,flipthe6th,you’r,crime,blame,realdonaldtrump,m…,surpris,joe,jonmurray,brilliant,solut,us,student,march,control,marklandl,acosta,violenc,stand,we’ll,hick,countri,wish,natedogg,law,practic,lucywins2018,davidhogg111,pre,prevent,marcorubio,print,gun,randpaul,holi,,end,endstandyourground
251,spotifi,spotifyartist,spotifycar,swoop,trashcan,mailbox,democrat,long,speak,to…,futur,there,chang,bluewave2018,99,welldon’t,marco,rubio,countri,domest,lost,laurenhogg,lauren,legendari,epidem,crime,imiss,med,mmmm,hmmmm,problem,chicago,victim,endstandyourgroundnow,standyourgrounddestroysfamili,nation,control,protest,ny,nra,si,,happen,"comment
jaketapp",gwshearer,👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼,ca48,cop,import,gun
